company,culture,job_addr,job_description,job_posted,job_security_advance,job_title,link,management,reviews_score,reviews_total,salary,salary_benefits,salary_bins,work_life_bal,salary_bins_int
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Analyzes assessment and reassessment data to determine nursing diagnoses. Collects patient healthcare data systematically and on an ongoing basis using...",30+ days ago,3.6,PD-RN Cardiothoracic Unit 14E,http://www.indeed.com/rc/clk?jk=3f2dcddd1dbfe516&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
Chiltern,3.2,"New York, NY 10261 (Murray Hill area)","
Ensure the quality and integrity of data analysis and reporting. Biostatistician Statistician Associate Director of Biostatistics, Biostatistician,...",19 days ago,3.2,Remote Principal Biostatistician,http://www.indeed.com/rc/clk?jk=2483a38c7039a6d7&fccid=c43ed29b00e8dc0f,3.2,3.7,6,-,2.6,"$75,000+",3.4,75000
Celgene Corporation,3.7,"Summit, NJ 07901","
Draws basic conclusions from data and results. Reviews data for compliance to specifications and acceptance criteria....",30+ days ago,3.3,"Senior Associate Scientist, Analytical Development",http://www.indeed.com/rc/clk?jk=1f6bb6cca61fb659&fccid=b7b2b0ecc148eab5,3.4,4.1,91,-,4.1,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Analyze data conversion needs. This position routinely performs in-depth analysis of workflows, data collection, report details, and other technical issues...",30+ days ago,3.6,Epic Orders Analyst,http://www.indeed.com/rc/clk?jk=3e8bbd79577de796&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Acquire data from primary or secondary data sources and maintain databases/data systems to create a real-time view of performance across all payors....",30+ days ago,3.6,Network Integration Analyst,http://www.indeed.com/rc/clk?jk=c9815d275c617bf3&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Reviews and analyzes resource utilization data and develops mechanisms for improvement. Collects and analyzes assessment data to identify patient/family...",30+ days ago,3.6,"Nurse Practitioner, Brooklyn Midwood Infusion",http://www.indeed.com/rc/clk?jk=72127e466d746059&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY","
Reviews and analyzes resource utilization data and develops mechanisms for improvement. Collects and analyzes assessment data to identify patient/family...",30+ days ago,3.6,"Acute Care Nurse Practitioner, Discharge Planning, CT Surger...",http://www.indeed.com/rc/clk?jk=9860a4173b6797b5&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Reviews and analyzes resource utilization data and develops mechanisms for improvement. Collects and analyzes assessment data to identify patient/family...",30+ days ago,3.6,"Acute Care Nurse Practitioner, Inpatient Cardiology, Evening...",http://www.indeed.com/rc/clk?jk=9f5849ae9af90d95&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Analyze data conversion needs. This position routinely performs in-depth analysis of workflows, data collection, report details, and other technical issues...",30+ days ago,3.6,"Epic Analyst, Long Term Care",http://www.indeed.com/rc/clk?jk=955cc3379f6310e4&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Analyze data conversion needs. This position routinely performs in-depth analysis of workflows, data collection, report details, and other technical issues...",30+ days ago,3.6,Epic Anesthesia Analyst,http://www.indeed.com/rc/clk?jk=fad47e6647212e94&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY","
Reviews and analyzes resource utilization data and develops mechanisms for improvement. Collects and analyzes assessment data to identify patient/family...",30+ days ago,3.6,"Nurse Practitioner/Clinical Nurse Specialist, Wound Care/Ost...",http://www.indeed.com/rc/clk?jk=6a5ebaa5d060abc8&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Analyze data conversion needs. This position routinely performs in-depth analysis of workflows, data collection, report details, and other technical issues...",30+ days ago,3.6,Epic ClinDoc/Stork Analyst,http://www.indeed.com/rc/clk?jk=5afc658dcf485cce&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Reviews and analyzes resource utilization data and develops mechanisms for improvement. Collects and analyzes assessment data to identify patient/family...",30+ days ago,3.6,"Family Nurse Practitioner, Pain Service, Per Diem",http://www.indeed.com/rc/clk?jk=6c28382148ceb124&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
Merck,3.8,"Rahway, NJ","
Scientist, Drug Safety. Clinical Safety Scientists, Clinical Directors in Clinical Research, CSRM Physicians, and CSRM Associates and Scientists, and Global...",21 days ago,3.4,Medical Safety Review Physician Job,http://www.indeed.com/rc/clk?jk=9aff7e9d61cc429f&fccid=c38b7d5e0419a6a7,3.6,4.1,"1,222",-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Coordinates implementation of clinical research studies or clinical trials, including patient screening, enrollment and data collection....",30+ days ago,3.6,Per Diem-Physician Assistant - NICU,http://www.indeed.com/rc/clk?jk=67140e8a9b2f00ff&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Coordinates implementation of clinical research studies or clinical trials, including patient screening, enrollment and data collection....",30+ days ago,3.6,Physician Assistant/Nurse Practitioner - NICU,http://www.indeed.com/rc/clk?jk=97048d61dc803d40&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Coordinates implementation of clinical research studies or clinical trials, including patient screening, enrollment and data collection....",30+ days ago,3.6,Physician Assistant - FGP/Outpatient Pediatric Orthopedics,http://www.indeed.com/rc/clk?jk=53095dde612fcfa6&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
AlixPartners,2.8,"New York, NY 10019 (Midtown area)","
We deploy behavioral scientists and management experts to help companies meet the urgent talent, organizational, and cultural challenges they face....",29 days ago,4.3,Talent Recruitment – Vice President Leadership & Organizatio...,http://www.indeed.com/rc/clk?jk=53c1972dd811e40f&fccid=e12568db331b1dfe,3.0,4.0,5,-,4.3,"$75,000+",2.5,75000
NYC Dept of Health,-,"Long Island City, NY 11101","
This position will be part of a team of data scientists managing and developing tools for enhanced measurement and analytics, as well as providing rapid...",29 days ago,-,"Implementation and Improvement Scientist, Bureau of Systems...",http://www.indeed.com/rc/clk?jk=bdf908cd0b1fdc7e&fccid=891f11c210938ce0,-,4.1,-,"$76,340 - $100,322 a year",-,"$75,000+",-,75000
Liberty Personnel Services,4.8,"Cedar Knolls, NJ","
Environmental Scientist - Geologist - Engineer - Northern NJ. Remediation, environmental, #jobs, #environmentaljobs, Hazwoper, Scientist, technician, engineer,...",30+ days ago,4.2,Environmental Scientist - Geologist - Northern NJ,http://www.indeed.com/rc/clk?jk=2f51b6b8610fd74d&fccid=0603f369a7fae38b,4.8,5.0,7,-,4.7,"$75,000+",4.8,75000
"Resource Options, Inc.",-,"Livingston, NJ 07039","
Process GPS Data. Construction Management, Estimators, Project Managers, Project Executives, Superintendents, Schedulers, Environmental Scientists & Engineers,...",19 days ago,-,Survey Technician/ AutoCAD Civil 3D Engineer,http://www.indeed.com/rc/clk?jk=54bcb0aba3ade76f&fccid=3d3d7387d4d1c553,-,4.1,-,-,-,"$75,000+",-,75000
NYU Langone Medical Center,3.9,"New York, NY 10016 (Gramercy area)","
Coordinates implementation of clinical research studies or clinical trials, including patient screening, enrollment and data collection....",30+ days ago,3.6,Family Nurse Practitioner/Physician Assistant - ED Follow-up...,http://www.indeed.com/rc/clk?jk=053c1f0555d25c38&fccid=a259fc86b1470609,3.5,4.1,176,-,4.0,"$75,000+",3.9,75000
Dia&Co,4.0,"New York, NY","
You are a data science Ph.D. Can write code for data analysis and producing results (e.g. A leadership team that trusts and embraces tech and data....",3 hours ago,4.0,Data Scientist,http://www.indeed.com/rc/clk?jk=0c7191b9aa41f699&fccid=6b9e6aa689d4469c,4.0,5.0,-,-,4.0,"$90,000+",4.0,90000
VaynerMedia LLC,-,"New York, NY","
Potential Applications of Data Science at VaynerMedia:. Prototype new data driven features for our reporting platform....",2 days ago,-,Data Scientist - AdTech,http://www.indeed.com/rc/clk?jk=b6230f79459b0940&fccid=33fde6b4d9461929,-,3.6,-,-,-,"$90,000+",-,90000
Inficare,-,"New York, NY","
Hands on responsibility as part of the team engaged in data analytics and solving critical business problems using data....",8 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=cbda573a58f7611a&fccid=35781c2041de2a91,-,3.8,-,-,-,"$90,000+",-,90000
Citi,3.8,"Long Island City, NY","
Provide expertise in big data analytics, data mining and regulations surrounding data transport. At least 2 years’ experience in data analytics, statistical...",27 days ago,3.4,"Data Scientist, FinTech",http://www.indeed.com/rc/clk?jk=2c79d4a49ee5a495&fccid=5bcd1ef0a7f4fb99,3.5,3.9,"7,924",-,3.9,"$90,000+",3.8,90000
Dataminr,4.0,"New York, NY","
You're a dedicated data scientist who wants nothing more than to help us sort, analyze and deliver relevant information from terabytes of unstructured data in...",13 days ago,3.0,Data Scientist,http://www.indeed.com/rc/clk?jk=eb832581181ee415&fccid=181ae1a6390e21b5,3.0,4.0,-,-,3.0,"$90,000+",3.0,90000
AIG,3.5,"New York, NY","
The role will require a considerable amount of collaboration and communication with many different parts of AIG, from senior business stakeholders to IT...",9 hours ago,3.2,Data Analyst-Underwriting Analytics,http://www.indeed.com/rc/clk?jk=c07521135ace46b7&fccid=9a92a4bf81326e1e,3.3,3.8,890,-,3.7,"$90,000+",3.6,90000
NJF Search,-,"New York, NY","
Experience with data analysis tools (R, numpy/pandas/scikit-learn) and SQL. In this particular role you will be working with data in the insurance space, a...",29 days ago,-,Data Scientist - Quantitative Hedge Fund,http://www.indeed.com/cmp/NJF-Search/jobs/Data-Scientist-815ba51b38294b10?r=1&fccid=e798f9ceb042679a,-,3.0,-,-,-,"$90,000+",-,90000
The Nielsen Company,3.7,"New York, NY 10003 (Greenwich Village area)","
Our Data Scientists come from diverse disciplines such as statistics, research methodology, mathematics, psychology, business, engineering and demography....",6 days ago,3.2,"Manager, Data Science",http://www.indeed.com/rc/clk?jk=cf204d137cb98502&fccid=61bb2b2cdd4507ae,3.3,3.8,671,-,3.5,"$90,000+",3.5,90000
Milliman,3.5,"New York, NY 10119 (Chelsea area)","
Do you have the analytic skills to find insight in a pile of healthcare data? Primary rolesHands on advanced data analytics and project management Apply...",15 days ago,3.4,Healthcare Data Scientist,http://www.indeed.com/rc/clk?jk=81e27593b3395c98&fccid=3d93143c99ff89a3,3.6,3.8,29,-,4.0,"$90,000+",3.8,90000
Eyeview,-,"New York, NY 10011 (Chelsea area)","
In addition, the data scientist will also work with the data engineers and analytics team in creating and evolving a scalable predictive modeling platform for...",6 days ago,-,"Decision Scientist, Real-Time Bidding Strategy",http://www.indeed.com/rc/clk?jk=c0e1f5fa03bd7583&fccid=f5425b284f86f983,-,3.8,-,-,-,"$90,000+",-,90000
Bloomberg,3.8,"New York, NY","
Our Machine Learning team is looking for an experienced data scientist to join and contribute to building innovative legal research products using Natural...",7 days ago,3.3,Senior Data Scientist - Verticals,http://www.indeed.com/rc/clk?jk=af67d9f210b8c38d&fccid=f770da67b3b51c62,3.2,3.9,284,-,3.8,"$90,000+",3.7,90000
Splash,3.9,"New York, NY 10011 (Chelsea area)","
Experience with data visualization tools. Ability to take complex data, extract actionable insights, and communicate them in a clear and simple manner....",30+ days ago,3.9,Data Scientist,http://www.indeed.com/rc/clk?jk=3fccb875d29e4117&fccid=a6c1a16efff8b81c,3.8,4.2,56,-,3.3,"$90,000+",3.7,90000
MassMutual Financial Group,3.5,"New York, NY","
MassMutual’s Advanced Analytics group is seeking an exceptional, highly motivated and self-directed data scientist for its....",30+ days ago,3.2,Data Scientist,http://www.indeed.com/rc/clk?jk=10b4f7611feb4fec&fccid=acf786d7ca32d66d,3.4,3.7,245,-,3.6,"$90,000+",3.7,90000
Digital Reasoning,0.0,"New York, NY","
As a Data Scientist, you’ll support Financial Services technical implementations, and analytical support for a wide range of NLP customer facing efforts....",13 days ago,0.0,Data Scientist,http://www.indeed.com/rc/clk?jk=be2d3468844ab7ae&fccid=63f6f4b6fccadc75,0.0,5.0,-,-,0.0,"$90,000+",0.0,90000
Bluecore,-,"New York, NY 10002 (Lower East Side area)","
Data Science and Marketing. We’re looking for a highly motivated data scientist to join Bluecore at the intersection of two teams:....",20 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=69e71307411fe2c7&fccid=e032d49a262c01c8,-,1.0,-,-,-,"$90,000+",-,90000
Avon,3.7,"New York, NY","
Business Intelligence Data Scientist. Excellent ability to interpret data and metrics. Experience with Minitab, SAS and other statistical & data mining tools...",22 days ago,3.4,Data Scientist,http://www.indeed.com/rc/clk?jk=1e6c92ca9ef44391&fccid=373397bce084a0d8,3.6,3.9,"2,810",-,3.3,"$90,000+",3.9,90000
Correlation One,-,"New York, NY","
Sourcing, processing, analyzing and distributing large data inputs. The position requires extensive exposure to large data sets in order extract meaningful and...",16 hours ago,-,Data Scientist,http://www.indeed.com/cmp/Correlation-One/jobs/Data-Scientist-c86cb9064b3a0ba6?r=1&fccid=255063558a5e08ab,-,1.0,-,-,-,"$90,000+",-,90000
Global Strategy Group,3.3,"New York, NY 10003 (Greenwich Village area)","
We are looking for a Data Scientist to work with our team to help develop new products and methodologies, and integrate analytics capabilities into GSG’s...",30+ days ago,2.3,Data Scientist,http://www.indeed.com/rc/clk?jk=a3a4445946231f17&fccid=c9365d64fb3648bf,2.3,2.7,-,-,2.3,"$90,000+",2.0,90000
SecurityScorecard,-,"New York, NY","
SecurityScorecard's Data Science team is an integral part of our organization, responsible for solving difficult data problems while embracing cyber security...",25 days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=6c2029b5c276bf94&fccid=78509d9530efbd99,-,3.9,-,-,-,"$90,000+",-,90000
M2 Resources Inc,-,"New York, NY","
Clean, manipulate and investigate large data sets. Willingness and desire to learn from other data scientists and modellers in the team on the art and science...",28 days ago,-,Data Scientist,http://www.indeed.com/cmp/M2-Resources-Inc/jobs/Data-Scientist-7282e266afa5634a?r=1&fccid=3c09f6290c044bbf,-,3.9,-,-,-,"$90,000+",-,90000
"Two Sigma Investments, LLC.",-,"New York, NY","
Developing trading strategies, from idea generation and data collection to analysis and model creation;...",30+ days ago,-,Quantitative Research Associate - Full-Time Campus Hire,http://www.indeed.com/rc/clk?jk=442d5e25b6160dae&fccid=567a0cc944322669,-,4.0,-,-,-,"$90,000+",-,90000
Bloomberg,3.8,"New York, NY","
As a data scientist on our team, you will analyze the efficiency of distribution algorithms and suggest innovative features and enhancements to improve their...",30+ days ago,3.3,Data Scientist - Network Infrastructure,http://www.indeed.com/rc/clk?jk=b8d225329cb22e75&fccid=f770da67b3b51c62,3.2,3.9,284,-,3.8,"$90,000+",3.7,90000
SmartyAds,-,"New York, NY","
Data Mining, Data Visualization, ETL. We are looking for an expert Data Scientist to work in our team. Deep experience in machine learning and modeling methods....",30+ days ago,-,Data Scientist,http://www.indeed.com/rc/clk?jk=a8af7b04e82cc2fe&fccid=ae9dfde9ed0bd59d,-,3.9,-,-,-,"$90,000+",-,90000
